record_type,time,type,peer_address,prefix,next-hop,communities,as-path
update,1427369537.0,A,206.126.236.37,23.21.96.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369537.0,A,206.126.236.37,23.21.112.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369538.0,A,202.79.197.159,23.21.112.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 3257 14618
update,1427369538.0,A,202.79.197.159,23.21.96.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 3257 14618
update,1427369540.0,W,206.126.236.37,23.21.96.0/20,None,None,None
update,1427369540.0,W,206.126.236.37,23.21.112.0/20,None,None,None
update,1427369540.0,W,202.79.197.159,23.21.96.0/20,None,None,None
update,1427369540.0,W,202.79.197.159,23.21.112.0/20,None,None,None
update,1427369541.0,A,206.126.236.37,23.21.96.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369542.0,W,206.126.236.37,23.21.96.0/20,None,None,None
update,1427369542.0,A,206.126.236.37,23.21.112.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369544.0,W,206.126.236.37,23.21.112.0/20,None,None,None
update,1427369677.0,A,206.126.236.37,23.21.96.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369677.0,A,206.126.236.37,23.21.112.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369680.0,W,206.126.236.37,23.21.112.0/20,None,None,None
update,1427369681.0,A,206.126.236.37,23.21.112.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369682.0,W,206.126.236.37,23.21.96.0/20,None,None,None
update,1427369682.0,W,206.126.236.37,23.21.112.0/20,None,None,None
update,1427369847.0,A,202.79.197.159,23.21.112.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 3257 14618
update,1427369847.0,A,202.79.197.159,23.21.96.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 3257 14618
update,1427369847.0,A,206.126.236.37,23.21.96.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369847.0,A,206.126.236.37,23.21.112.0/20,206.126.236.37,set(),6939 40633 18978 3257 14618
update,1427369850.0,W,206.126.236.37,23.21.96.0/20,None,None,None
update,1427369850.0,W,202.79.197.159,23.21.96.0/20,None,None,None
update,1427369850.0,W,202.79.197.159,23.21.112.0/20,None,None,None
update,1427369851.0,W,206.126.236.37,23.21.112.0/20,None,None,None
rib,1427371200.0,R,202.79.197.159,23.20.0.0/15,202.79.197.159,"{'24482:13020', '24482:13021', '24482:3'}",24482 16509 14618
rib,1427371200.0,R,202.79.197.201,23.20.0.0/15,202.79.197.201,"{'1299:1000', '1299:5009', '1299:7009', '1299:35500', '1299:35000', '1299:2009'}",133165 1299 16509 14618
rib,1427371203.0,R,206.126.236.154,23.20.0.0/15,206.126.236.35,set(),13618 16509 14618
rib,1427371203.0,R,206.126.236.10,23.20.0.0/15,206.126.236.10,"{'4589:10110', '4589:420', '4589:2', '4589:674'}",4589 16509 14618
rib,1427371203.0,R,206.126.236.12,23.20.0.0/15,206.126.236.12,"{'2914:1001', '2914:410', '2914:2000', '2914:3000'}",2914 16509 14618
rib,1427371203.0,R,206.126.236.26,23.20.0.0/15,206.126.236.26,"{'16559:65401', '16559:400'}",16559 16509 14618
rib,1427371203.0,R,206.126.236.47,23.20.0.0/15,206.126.236.47,"{'19151:62006', '19151:2000', '19151:65040'}",19151 16509 14618
rib,1427371203.0,R,206.126.236.120,23.20.0.0/15,206.126.236.68,set(),41095 16509 14618
rib,1427371203.0,R,206.126.236.25,23.20.0.0/15,206.126.236.25,set(),6079 16509 14618
rib,1427371203.0,R,206.126.236.76,23.20.0.0/15,206.126.236.76,set(),5769 16509 14618
rib,1427371203.0,R,206.126.236.172,23.20.0.0/15,206.126.236.172,set(),11039 4901 11537 16509 14618
rib,1427371203.0,R,206.126.236.37,23.20.0.0/15,206.126.236.37,set(),6939 16509 14618
rib,1427371203.0,R,206.126.236.24,23.20.0.0/15,206.126.236.68,"{'11666:2000', '11666:2003'}",11666 16509 14618
rib,1427371203.0,R,206.126.236.19,23.20.0.0/15,206.126.236.19,"{'3257:50002', '3257:51100', '3257:30187', '3257:51102', '3257:8065'}",3257 2914 16509 14618
update,1427372239.0,A,202.79.197.159,23.21.128.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372239.0,A,202.79.197.159,23.21.144.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372244.0,W,202.79.197.159,23.21.128.0/20,None,None,None
update,1427372244.0,W,202.79.197.159,23.21.144.0/20,None,None,None
update,1427372347.0,A,202.79.197.159,23.21.144.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372347.0,A,202.79.197.159,23.21.128.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372352.0,W,202.79.197.159,23.21.128.0/20,None,None,None
update,1427372352.0,W,202.79.197.159,23.21.144.0/20,None,None,None
update,1427372455.0,A,202.79.197.159,23.21.144.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372455.0,A,202.79.197.159,23.21.128.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372459.0,W,202.79.197.159,23.21.128.0/20,None,None,None
update,1427372459.0,W,202.79.197.159,23.21.144.0/20,None,None,None
update,1427372510.0,A,202.79.197.159,23.21.128.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372510.0,A,202.79.197.159,23.21.144.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372513.0,W,202.79.197.159,23.21.128.0/20,None,None,None
update,1427372513.0,W,202.79.197.159,23.21.144.0/20,None,None,None
update,1427372613.0,A,202.79.197.159,23.21.144.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372613.0,A,202.79.197.159,23.21.128.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372617.0,W,202.79.197.159,23.21.128.0/20,None,None,None
update,1427372617.0,W,202.79.197.159,23.21.144.0/20,None,None,None
update,1427372719.0,A,202.79.197.159,23.21.128.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372719.0,A,202.79.197.159,23.21.144.0/20,202.79.197.159,"{'24482:65301', '24482:13010', '24482:13011', '19996:19996', '24482:3'}",24482 40633 18978 6939 14618
update,1427372723.0,W,202.79.197.159,23.21.128.0/20,None,None,None
update,1427372723.0,W,202.79.197.159,23.21.144.0/20,None,None,None
